Label,Function,SourceFile,ARM_PcodeLines,MIPS_PcodeLines,Match_Ratio,Notes
835,__mpn_rshift,Unknown,69,7,13.97,P-code行數差異顯著; 低相似度
528,is_dst,Unknown,57,321,11.51,P-code行數差異顯著; 低相似度
449,_dl_tunable_set_mutex_spin_count,Unknown,9,23,39.19,P-code行數差異顯著; 低相似度
120,__lll_lock_wait,Unknown,34,29,26.51,低相似度
868,_dl_open,Unknown,432,201,16.27,P-code行數差異顯著; 低相似度
15,attack_app_cfnull,Unknown,5661,2,0.06,P-code行數差異顯著; 低相似度
582,__gconv_get_modules_db,Unknown,7,173,5.21,P-code行數差異顯著; 低相似度
583,__gconv_get_alias_db,Unknown,7,95,5.31,P-code行數差異顯著; 低相似度
231,__open_nocancel,Unknown,22,529,3.68,P-code行數差異顯著; 低相似度
1029,__gnu_unwind_execute,Unknown,260,41,1.22,P-code行數差異顯著; 低相似度
763,___pthread_rwlock_init,Unknown,35,255,12.06,P-code行數差異顯著; 低相似度
197,__clock_gettime,Unknown,32,311,7.24,P-code行數差異顯著; 低相似度
484,_nl_cleanup_ctype,Unknown,35,64,27.04,P-code行數差異顯著; 低相似度
348,decide_maybe_mmap,Unknown,350,97,8.73,P-code行數差異顯著; 低相似度
988,get_eit_entry,Unknown,132,298,11.70,P-code行數差異顯著; 低相似度
376,_IO_file_xsgetn_mmap,Unknown,129,10,9.65,P-code行數差異顯著; 低相似度
947,__sync_fetch_and_add_1,Unknown,26,62,18.00,P-code行數差異顯著; 低相似度
81,__aeabi_uidivmod,Unknown,6,13,26.16,P-code行數差異顯著; 低相似度
512,__twalk_r,Unknown,7,14,42.58,P-code行數差異顯著; 低相似度
337,group_number,Unknown,115,66,25.78,P-code行數差異顯著; 低相似度
922,_dl_vsym,Unknown,70,905,1.66,P-code行數差異顯著; 低相似度
160,_int_free,Unknown,1435,103,4.25,P-code行數差異顯著; 低相似度
879,_dlfo_process_initial,Unknown,326,11,2.38,P-code行數差異顯著; 低相似度
431,_IO_iter_file,Unknown,1,12,6.75,P-code行數差異顯著; 低相似度
867,_dl_find_dso_for_object,Unknown,105,44,23.00,P-code行數差異顯著; 低相似度
170,__libc_malloc,Unknown,1374,910,11.82,P-code行數差異顯著; 低相似度
399,_IO_default_doallocate,Unknown,30,206,12.58,P-code行數差異顯著; 低相似度
682,__printf_buffer_flush_fphex_to_wide,Unknown,56,1316,5.54,P-code行數差異顯著; 低相似度
196,__clock_gettime64,Unknown,255,510,17.35,P-code行數差異顯著; 低相似度
560,_dl_error_printf,Unknown,10,173,4.88,P-code行數差異顯著; 低相似度
580,free_modules_db,Unknown,30,22,10.75,P-code行數差異顯著; 低相似度
90,__tls_get_addr,Unknown,12,110,8.41,P-code行數差異顯著; 低相似度
788,__lstat64_time64,Unknown,2,244,1.44,P-code行數差異顯著; 低相似度
849,__memmem,Unknown,186,286,10.67,P-code行數差異顯著; 低相似度
924,__gtdf2,Unknown,55,3899,1.58,P-code行數差異顯著; 低相似度
223,__libc_open,Unknown,89,23,13.17,P-code行數差異顯著; 低相似度
12,frame_dummy,Unknown,14,2,27.04,P-code行數差異顯著; 低相似度
402,_IO_enable_locks,Unknown,42,124,15.02,P-code行數差異顯著; 低相似度
689,__register_printf_specifier,Unknown,191,151,21.70,P-code行數差異顯著; 低相似度
683,__wprintf_fphex_l_buffer,Unknown,48,81,21.01,P-code行數差異顯著; 低相似度
310,__libc_init_first,Unknown,34,83,20.14,P-code行數差異顯著; 低相似度
140,malloc_printerr,Unknown,8,111,4.11,P-code行數差異顯著; 低相似度
464,__pthread_current_priority,Unknown,122,26,1.05,P-code行數差異顯著; 低相似度
429,_IO_iter_end,Unknown,2,122,1.37,P-code行數差異顯著; 低相似度
679,___printf_fp,Unknown,57,336,9.82,P-code行數差異顯著; 低相似度
796,_dl_fixup,Unknown,342,123,8.98,P-code行數差異顯著; 低相似度
817,_nl_remove_locale,Unknown,45,28,25.12,P-code行數差異顯著; 低相似度
470,__memchr,Unknown,117,67,6.87,P-code行數差異顯著; 低相似度
75,util_fdgets,Unknown,25,36,16.22,P-code行數差異顯著; 低相似度
846,__wprintf_buffer_flush,Unknown,106,5,6.39,P-code行數差異顯著; 低相似度
34,get_dns_resolver,Unknown,187,6235,1.19,P-code行數差異顯著; 低相似度
630,_nl_locale_subfreeres,Unknown,1834,6,0.37,P-code行數差異顯著; 低相似度
95,raise,Unknown,23,24,21.72,低相似度
814,__gconv_create_spec,Unknown,363,153,8.40,P-code行數差異顯著; 低相似度
190,memset,Unknown,121,209,16.39,P-code行數差異顯著; 低相似度
564,_dl_allocate_static_tls,Unknown,107,10,10.08,P-code行數差異顯著; 低相似度
65,util_strncmp,Unknown,31,78,18.32,P-code行數差異顯著; 低相似度
565,_dl_protect_relro,Unknown,67,10,9.30,P-code行數差異顯著; 低相似度
72,util_memsearch,Unknown,26,34,38.97,P-code行數差異顯著; 低相似度
559,_dl_printf,Unknown,10,189,3.07,P-code行數差異顯著; 低相似度
747,__printf_buffer_snprintf_init,Unknown,31,136,12.54,P-code行數差異顯著; 低相似度
850,__strndup,Unknown,13,24,24.67,P-code行數差異顯著; 低相似度
409,_IO_sungetc,Unknown,53,77,18.74,P-code行數差異顯著; 低相似度
614,find_module,Unknown,81,20,10.75,P-code行數差異顯著; 低相似度
450,_dl_tunable_set_stack_cache_size,Unknown,9,38,23.57,P-code行數差異顯著; 低相似度
653,__longjmp,Unknown,33,1,0.98,P-code行數差異顯著; 低相似度
706,_IO_least_wmarker,Unknown,28,9,26.38,P-code行數差異顯著; 低相似度
896,dlmopen_doit,Unknown,76,40,8.68,P-code行數差異顯著; 低相似度
948,__sync_fetch_and_sub_1,Unknown,26,18,21.94,P-code行數差異顯著; 低相似度
312,__libc_assert_fail,Unknown,13,62,9.76,P-code行數差異顯著; 低相似度
975,__sync_bool_compare_and_swap_2,Unknown,4,73,0.60,P-code行數差異顯著; 低相似度
191,__strchrnul,Unknown,58,688,2.94,P-code行數差異顯著; 低相似度
497,__lseek64,Unknown,28,29,14.61,低相似度
472,strcmp,Unknown,225,196,14.09,低相似度
953,__sync_add_and_fetch_4,Unknown,11,23,23.60,P-code行數差異顯著; 低相似度
890,__dladdr1,Unknown,13,87,11.57,P-code行數差異顯著; 低相似度
856,__lseek,Unknown,51,26,3.47,P-code行數差異顯著; 低相似度
274,__inet_aton_exact,Unknown,16,60,20.86,P-code行數差異顯著; 低相似度
714,_IO_wdefault_xsputn,Unknown,133,60,1.13,P-code行數差異顯著; 低相似度
384,_IO_switch_to_backup_area,Unknown,24,10,15.27,P-code行數差異顯著; 低相似度
804,__libc_dlopen_mode,Unknown,35,62,15.96,P-code行數差異顯著; 低相似度
674,__printf_fp_buffer_1,Unknown,12616,101,0.27,P-code行數差異顯著; 低相似度
443,_IO_str_pbackfail,Unknown,17,2,16.97,P-code行數差異顯著; 低相似度
3,_dl_start,Unknown,2,2,60.76,
799,do_dlsym_private,Unknown,38,57,19.16,P-code行數差異顯著; 低相似度
720,__wunderflow,Unknown,151,118,25.40,P-code行數差異顯著; 低相似度
946,__sync_fetch_and_nand_2,Unknown,30,299,3.85,P-code行數差異顯著; 低相似度
235,__brk,Unknown,8,3,36.67,P-code行數差異顯著; 低相似度
547,_dl_lookup_symbol_x,Unknown,3243,11,0.20,P-code行數差異顯著; 低相似度
745,__vasprintf,Unknown,3,7,47.37,P-code行數差異顯著; 低相似度
205,_exit,Unknown,22,1306,1.52,P-code行數差異顯著; 低相似度
955,__sync_or_and_fetch_4,Unknown,11,18,4.49,P-code行數差異顯著; 低相似度
324,__libc_setenv_freemem,Unknown,27,6,24.10,P-code行數差異顯著; 低相似度
721,_IO_wdefault_xsgetn,Unknown,93,22,15.67,P-code行數差異顯著; 低相似度
797,do_dlopen,Unknown,39,177,15.41,P-code行數差異顯著; 低相似度
272,htons,Unknown,4,171,2.26,P-code行數差異顯著; 低相似度
1006,__gnu_unwind_pr_common,Unknown,475,4,1.29,P-code行數差異顯著; 低相似度
716,_IO_wdefault_doallocate,Unknown,35,114,19.47,P-code行數差異顯著; 低相似度
419,_IO_seekmark,Unknown,67,19,20.04,P-code行數差異顯著; 低相似度
660,__funlockfile,Unknown,48,4246,0.62,P-code行數差異顯著; 低相似度
502,__getpagesize,Unknown,33,8,24.26,P-code行數差異顯著; 低相似度
654,do_swap,Unknown,116,854,5.29,P-code行數差異顯著; 低相似度
612,__gconv_transliterate,Unknown,441,11,2.16,P-code行數差異顯著; 低相似度
900,__dlopen,Unknown,18,54,17.38,P-code行數差異顯著; 低相似度
78,util_isspace,Unknown,14,198,1.55,P-code行數差異顯著; 低相似度
663,__grouping_iterator_next,Unknown,76,1,0.67,P-code行數差異顯著; 低相似度
993,unwind_phase2_forced,Unknown,283,509,0.07,P-code行數差異顯著; 低相似度
687,__handle_registered_modifier_wc,Unknown,113,3626,3.36,P-code行數差異顯著; 低相似度
895,__dlinfo,Unknown,16,101,9.88,P-code行數差異顯著; 低相似度
397,_IO_default_setbuf,Unknown,109,176,10.11,P-code行數差異顯著; 低相似度
442,_IO_str_seekoff,Unknown,320,80,17.17,P-code行數差異顯著; 低相似度
571,_dl_runtime_resolve,Unknown,10,49,6.42,P-code行數差異顯著; 低相似度
572,_dl_cache_libcmp,Unknown,99,47,16.24,P-code行數差異顯著; 低相似度
792,__stat64,Unknown,9,52,18.71,P-code行數差異顯著; 低相似度
19,attack_kill_all,Unknown,27,2,12.26,P-code行數差異顯著; 低相似度
283,_dl_count_modids,Unknown,60,40,21.50,P-code行數差異顯著; 低相似度
264,__listen,Unknown,8,14,24.13,P-code行數差異顯著; 低相似度
639,_nl_finddomain_subfreeres,Unknown,32,319,7.18,P-code行數差異顯著; 低相似度
981,__sync_lock_release_8,Unknown,12,22,4.70,P-code行數差異顯著; 低相似度
163,tcache_init,Unknown,143,37,18.49,P-code行數差異顯著; 低相似度
983,__sync_lock_release_2,Unknown,6,27,2.76,P-code行數差異顯著; 低相似度
703,_IO_new_fopen,Unknown,3,126,3.69,P-code行數差異顯著; 低相似度
859,remove_slotinfo,Unknown,201,50,11.38,P-code行數差異顯著; 低相似度
540,_dl_init_paths,Unknown,1101,42,2.64,P-code行數差異顯著; 低相似度
314,__ctype_toupper_loc,Unknown,10,83,12.86,P-code行數差異顯著; 低相似度
407,_IO_default_seekoff,Unknown,2,283,0.29,P-code行數差異顯著; 低相似度
903,__dlsym,Unknown,44,4,14.98,P-code行數差異顯著; 低相似度
177,__libc_valloc,Unknown,28,521,7.82,P-code行數差異顯著; 低相似度
861,_dl_close,Unknown,56,38,27.43,P-code行數差異顯著; 低相似度
360,_IO_file_underflow_mmap,Unknown,63,33,12.82,P-code行數差異顯著; 低相似度
970,__sync_nand_and_fetch_1,Unknown,28,164,13.14,P-code行數差異顯著; 低相似度
117,__libc_message_impl,Unknown,254,11,2.60,P-code行數差異顯著; 低相似度
114,__strtol_l,Unknown,3,20,30.51,P-code行數差異顯著; 低相似度
596,__gconv_load_conf,Unknown,11,4321,0.24,P-code行數差異顯著; 低相似度
744,__vasprintf_internal,Unknown,93,153,8.93,P-code行數差異顯著; 低相似度
989,restore_non_core_regs,Unknown,35,121,19.16,P-code行數差異顯著; 低相似度
237,read_sysfs_file,Unknown,86,257,10.04,P-code行數差異顯著; 低相似度
229,__fcntl64_nocancel,Unknown,52,113,16.58,P-code行數差異顯著; 低相似度
289,_dl_tls_initial_modid_limit_setup,Unknown,40,2,5.83,P-code行數差異顯著; 低相似度
292,__tls_pre_init_tp,Unknown,56,11,9.37,P-code行數差異顯著; 低相似度
705,save_for_wbackup,Unknown,186,20,7.40,P-code行數差異顯著; 低相似度
609,__gconv_transform_internal_ucs2,Unknown,5628,15,0.20,P-code行數差異顯著; 低相似度
1031,_Unwind_GetRegionStart,Unknown,5,24,11.47,P-code行數差異顯著; 低相似度
240,__get_nprocs,Unknown,22,203,10.28,P-code行數差異顯著; 低相似度
602,__gconv_transform_internal_ucs4le,Unknown,1410,29,2.67,P-code行數差異顯著; 低相似度
474,__strnlen,Unknown,8,2,30.04,P-code行數差異顯著; 低相似度
699,_IO_file_doallocate,Unknown,176,152,13.62,低相似度
830,__mpn_impn_mul_n_basecase,Unknown,67,37,22.61,P-code行數差異顯著; 低相似度
82,__divsi3,Unknown,67,18,0.98,P-code行數差異顯著; 低相似度
651,__gettext_extract_plural,Unknown,123,8,6.96,P-code行數差異顯著; 低相似度
973,__sync_val_compare_and_swap_1,Unknown,33,28,19.51,低相似度
962,__sync_and_and_fetch_2,Unknown,30,14,17.44,P-code行數差異顯著; 低相似度
24,attack_get_opt_ip,Unknown,7,32,20.66,P-code行數差異顯著; 低相似度
574,_dl_load_cache_lookup,Unknown,1009,15,0.50,P-code行數差異顯著; 低相似度
726,_IO_wmarker_delta,Unknown,28,148,15.93,P-code行數差異顯著; 低相似度
995,__gnu_Unwind_RaiseException,Unknown,178,134,9.33,P-code行數差異顯著; 低相似度
828,__mpn_mul,Unknown,300,27,3.44,P-code行數差異顯著; 低相似度
964,__sync_nand_and_fetch_2,Unknown,31,36,25.61,低相似度
263,__getsockopt,Unknown,25,63,28.59,P-code行數差異顯著; 低相似度
390,_IO_setb,Unknown,26,23,27.09,低相似度
586,__gconv_compare_alias,Unknown,81,588,11.84,P-code行數差異顯著; 低相似度
874,_dl_check_map_versions,Unknown,3105,5732,14.56,P-code行數差異顯著; 低相似度
594,read_conf_file,Unknown,472,117,3.35,P-code行數差異顯著; 低相似度
544,_dl_rtld_di_serinfo,Unknown,332,11,1.86,P-code行數差異顯著; 低相似度
764,___pthread_rwlock_rdlock,Unknown,233,65,14.06,P-code行數差異顯著; 低相似度
219,__fstat64_time64,Unknown,27,29,8.99,低相似度
38,killer_kill,Unknown,5,30,4.03,P-code行數差異顯著; 低相似度
226,__unlink,Unknown,22,23,18.24,低相似度
805,__libc_dlsym_private,Unknown,42,27,17.89,P-code行數差異顯著; 低相似度
772,strcpy,Unknown,3,206,2.86,P-code行數差異顯著; 低相似度
385,_IO_switch_to_get_mode,Unknown,85,298,9.40,P-code行數差異顯著; 低相似度
468,__libc_dynarray_emplace_enlarge,Unknown,72,6,15.51,P-code行數差異顯著; 低相似度
375,_IO_file_xsgetn,Unknown,249,10,4.18,P-code行數差異顯著; 低相似度
248,__munmap,Unknown,9,238,4.47,P-code行數差異顯著; 低相似度
146,__malloc_info,Unknown,32,14,23.72,P-code行數差異顯著; 低相似度
311,__syscall_error,Unknown,18,62,10.29,P-code行數差異顯著; 低相似度
884,_dl_find_object_dlclose,Unknown,88,47,15.65,P-code行數差異顯著; 低相似度
907,___dlvsym,Unknown,44,30,17.93,P-code行數差異顯著; 低相似度
1000,_Unwind_DeleteException,Unknown,7,80,13.98,P-code行數差異顯著; 低相似度
318,__sigjmp_save,Unknown,13,2,22.14,P-code行數差異顯著; 低相似度
990,_Unwind_decode_typeinfo_ptr,Unknown,9,18,41.72,P-code行數差異顯著; 低相似度
734,_IO_wfile_overflow,Unknown,347,10,3.67,P-code行數差異顯著; 低相似度
535,_dl_dst_substitute,Unknown,217,90,19.39,P-code行數差異顯著; 低相似度
362,_IO_new_file_overflow,Unknown,256,5,1.81,P-code行數差異顯著; 低相似度
942,__sync_fetch_and_sub_2,Unknown,29,4,14.02,P-code行數差異顯著; 低相似度
50,rand_init,Unknown,49,517,6.92,P-code行數差異顯著; 低相似度
343,_IO_fputs,Unknown,252,374,9.80,P-code行數差異顯著; 低相似度
32,attack_udp_dns,Unknown,1373,5,0.15,P-code行數差異顯著; 低相似度
70,util_atoi,Unknown,106,29,2.98,P-code行數差異顯著; 低相似度
806,__libc_dlsym,Unknown,43,14,19.98,P-code行數差異顯著; 低相似度
290,_dl_add_to_slotinfo,Unknown,262,2,0.97,P-code行數差異顯著; 低相似度
433,_IO_list_unlock,Unknown,104,22,16.26,P-code行數差異顯著; 低相似度
261,__libc_connect,Unknown,95,14,10.69,P-code行數差異顯著; 低相似度
782,__wmempcpy,Unknown,6,91,4.81,P-code行數差異顯著; 低相似度
713,__woverflow,Unknown,33,45,26.22,P-code行數差異顯著; 低相似度
847,_IO_getline_info,Unknown,97,17,7.80,P-code行數差異顯著; 低相似度
519,_dl_signal_exception,Unknown,39,108,10.02,P-code行數差異顯著; 低相似度
212,__run_postfork_handlers,Unknown,391,13,0.47,P-code行數差異顯著; 低相似度
35,checksum_generic,Unknown,33,2532,1.39,P-code行數差異顯著; 低相似度
740,__libio_codecvt_in,Unknown,81,119,3.99,P-code行數差異顯著; 低相似度
839,__printf_buffer_as_file_commit,Unknown,182,172,28.25,低相似度
268,__libc_sendto,Unknown,93,18,9.38,P-code行數差異顯著; 低相似度
49,unlock_tbl_if_nodebug,Unknown,274,1254,6.02,P-code行數差異顯著; 低相似度
963,__sync_xor_and_fetch_2,Unknown,30,36,12.34,低相似度
335,__fprintf,Unknown,9,57,19.33,P-code行數差異顯著; 低相似度
1033,read_uleb128,Unknown,20,8,2.65,P-code行數差異顯著; 低相似度
577,_dl_tlsdesc_undefweak,Unknown,4,67,3.61,P-code行數差異顯著; 低相似度
2,abort,Unknown,716,2,0.50,P-code行數差異顯著; 低相似度
646,_nl_make_l10nflist,Unknown,682,526,18.31,P-code行數差異顯著; 低相似度
1014,__gnu_Unwind_Restore_VFP_D,Unknown,2,127,2.38,P-code行數差異顯著; 低相似度
531,add_path,Unknown,96,6,4.19,P-code行數差異顯著; 低相似度
56,resolv_lookup,Unknown,845,57,1.33,P-code行數差異顯著; 低相似度
826,__mpn_divrem,Unknown,516,5,0.54,P-code行數差異顯著; 低相似度
592,add_module,Unknown,577,221,14.37,P-code行數差異顯著; 低相似度
171,_mid_memalign,Unknown,1408,69,1.95,P-code行數差異顯著; 低相似度
978,__sync_lock_test_and_set_4,Unknown,10,23,29.54,P-code行數差異顯著; 低相似度
277,_dl_debug_state,Unknown,1,26,3.86,P-code行數差異顯著; 低相似度
107,__cxa_atexit,Unknown,8,5,54.72,P-code行數差異顯著
45,resolve_cnc_addr,Unknown,41,28,16.50,P-code行數差異顯著; 低相似度
588,__gconv_close_transform,Unknown,253,50,9.29,P-code行數差異顯著; 低相似度
887,__mpn_add_n,Unknown,120,109,11.58,低相似度
358,_IO_new_file_finish,Unknown,67,63,11.10,低相似度
305,_dl_get_dl_main_map,Unknown,6,30,9.71,P-code行數差異顯著; 低相似度
623,do_release_all,Unknown,9,7,33.30,P-code行數差異顯著; 低相似度
364,_IO_file_sync_mmap,Unknown,46,5,6.46,P-code行數差異顯著; 低相似度
58,table_init,Unknown,2601,4,0.24,P-code行數差異顯著; 低相似度
482,__wcsmbs_clone_conv,Unknown,240,2,1.39,P-code行數差異顯著; 低相似度
899,dlopen_doit,Unknown,86,86,12.19,低相似度
987,__gnu_unwind_get_pr_addr,Unknown,30,100,23.35,P-code行數差異顯著; 低相似度
172,__libc_free,Unknown,182,103,23.83,P-code行數差異顯著; 低相似度
935,__sync_fetch_and_add_4,Unknown,11,330,3.30,P-code行數差異顯著; 低相似度
379,save_for_backup,Unknown,147,4,2.94,P-code行數差異顯著; 低相似度
481,__wcsmbs_load_conv,Unknown,541,3,1.00,P-code行數差異顯著; 低相似度
603,__gconv_transform_ucs4le_internal,Unknown,2242,29,0.62,P-code行數差異顯著; 低相似度
941,__sync_fetch_and_add_2,Unknown,29,60,8.41,P-code行數差異顯著; 低相似度
748,__printf_buffer_snprintf_done,Unknown,19,80,27.89,P-code行數差異顯著; 低相似度
266,__libc_recvfrom,Unknown,83,4,7.76,P-code行數差異顯著; 低相似度
194,__time64,Unknown,15,34,21.61,P-code行數差異顯著; 低相似度
541,_dl_process_pt_gnu_property,Unknown,128,21,6.44,P-code行數差異顯著; 低相似度
905,dlvsym_doit,Unknown,19,33,15.39,P-code行數差異顯著; 低相似度
1010,_Unwind_VRS_Pop,Unknown,18,5,20.51,P-code行數差異顯著; 低相似度
108,__run_exit_handlers,Unknown,1022,74,3.74,P-code行數差異顯著; 低相似度
688,__libc_printf_freemem,Unknown,49,4006,0.88,P-code行數差異顯著; 低相似度
66,util_strcmp,Unknown,28,39,14.80,P-code行數差異顯著; 低相似度
1018,__gnu_Unwind_Restore_WMMXD,Unknown,33,7,3.74,P-code行數差異顯著; 低相似度
494,__sched_get_priority_max,Unknown,8,14,9.69,P-code行數差異顯著; 低相似度
366,_IO_file_seekoff_mmap,Unknown,190,6,4.60,P-code行數差異顯著; 低相似度
743,__printf_buffer_flush_asprintf,Unknown,78,5,7.20,P-code行數差異顯著; 低相似度
412,_IO_flush_all_linebuffered,Unknown,1285,32,1.89,P-code行數差異顯著; 低相似度
304,_dl_non_dynamic_init,Unknown,8078,30,0.32,P-code行數差異顯著; 低相似度
31,attack_udp_vse,Unknown,882,11,0.84,P-code行數差異顯著; 低相似度
296,__tunable_is_initialized,Unknown,9,61,3.92,P-code行數差異顯著; 低相似度
807,__libc_dlvsym,Unknown,111,15,6.37,P-code行數差異顯著; 低相似度
650,__gettextparse,Unknown,908,145,4.25,P-code行數差異顯著; 低相似度
831,__mpn_impn_mul_n,Unknown,174,41,11.58,P-code行數差異顯著; 低相似度
883,_dl_find_object_update,Unknown,1848,478,8.15,P-code行數差異顯著; 低相似度
363,_IO_new_file_sync,Unknown,125,5,3.42,P-code行數差異顯著; 低相似度
416,_IO_remove_marker,Unknown,27,842,3.91,P-code行數差異顯著; 低相似度
395,_IO_sgetn,Unknown,29,7,27.28,P-code行數差異顯著; 低相似度
129,_dl_tunable_set_mmap_threshold,Unknown,17,10,35.91,P-code行數差異顯著; 低相似度
622,do_release_shlib,Unknown,91,152,14.91,P-code行數差異顯著; 低相似度
1032,_Unwind_GetLanguageSpecificData,Unknown,12,145,10.16,P-code行數差異顯著; 低相似度
671,__printf_buffer_to_file_done,Unknown,11,15,37.78,P-code行數差異顯著; 低相似度
319,getenv,Unknown,59,2,5.32,P-code行數差異顯著; 低相似度
787,__isatty,Unknown,7,426,1.73,P-code行數差異顯著; 低相似度
165,_int_memalign,Unknown,257,187,10.57,P-code行數差異顯著; 低相似度
999,_Unwind_Complete,Unknown,1,22,4.21,P-code行數差異顯著; 低相似度
148,malloc_consolidate,Unknown,252,14,2.71,P-code行數差異顯著; 低相似度
1002,_Unwind_GetGR,Unknown,6,4,38.34,P-code行數差異顯著; 低相似度
815,__gconv_destroy_spec,Unknown,7,218,5.04,P-code行數差異顯著; 低相似度
79,util_isdigit,Unknown,12,2,19.30,P-code行數差異顯著; 低相似度
241,__get_nprocs_conf,Unknown,22,69,12.08,P-code行數差異顯著; 低相似度
728,_IO_unsave_wmarkers,Unknown,52,117,16.73,P-code行數差異顯著; 低相似度
708,_IO_switch_to_wbackup_area,Unknown,26,251,11.89,P-code行數差異顯著; 低相似度
501,__new_getrlimit,Unknown,20,8,10.84,P-code行數差異顯著; 低相似度
545,check_match,Unknown,96,11,7.92,P-code行數差異顯著; 低相似度
648,_nl_explode_name,Unknown,151,12,3.58,P-code行數差異顯著; 低相似度
696,__wprintf_buffer_to_file_init,Unknown,28,260,4.77,P-code行數差異顯著; 低相似度
516,__fortify_fail,Unknown,8,88,6.36,P-code行數差異顯著; 低相似度
810,__gconv_open,Unknown,829,4,0.71,P-code行數差異顯著; 低相似度
346,new_do_write,Unknown,171,10,6.82,P-code行數差異顯著; 低相似度
530,open_verify,Unknown,1246,264,5.06,P-code行數差異顯著; 低相似度
224,__libc_read,Unknown,85,82,13.16,低相似度
729,adjust_wide_data,Unknown,75,154,17.60,P-code行數差異顯著; 低相似度
877,_dl_addr_inside_object,Unknown,55,754,3.28,P-code行數差異顯著; 低相似度
996,__gnu_Unwind_ForcedUnwind,Unknown,18,411,6.15,P-code行數差異顯著; 低相似度
882,_dl_find_object_init,Unknown,425,97,4.01,P-code行數差異顯著; 低相似度
668,__printf_buffer_to_file_switch,Unknown,22,493,2.81,P-code行數差異顯著; 低相似度
628,free_category,Unknown,132,582,8.27,P-code行數差異顯著; 低相似度
640,_nl_load_domain,Unknown,9152,152,0.28,P-code行數差異顯著; 低相似度
246,__mmap,Unknown,44,63,28.66,P-code行數差異顯著; 低相似度
62,add_entry,Unknown,20,37,9.49,P-code行數差異顯著; 低相似度
906,__dlvsym,Unknown,48,159,13.47,P-code行數差異顯著; 低相似度
934,__unorddf2,Unknown,22,641,3.29,P-code行數差異顯著; 低相似度
438,_IO_str_init_readonly,Unknown,50,39,14.11,P-code行數差異顯著; 低相似度
127,__pthread_self,Unknown,3,385,1.22,P-code行數差異顯著; 低相似度
606,__gconv_transform_internal_utf8,Unknown,5823,675,3.18,P-code行數差異顯著; 低相似度
873,_dl_sort_maps,Unknown,1006,4,0.74,P-code行數差異顯著; 低相似度
124,__pthread_kill_implementation,Unknown,88,193,18.11,P-code行數差異顯著; 低相似度
30,attack_udp_generic,Unknown,1029,1,0.09,P-code行數差異顯著; 低相似度
5,_Unwind_GetTextRelBase,Unknown,2,2,53.08,
413,__libio_freemem,Unknown,30,290,4.53,P-code行數差異顯著; 低相似度
355,_IO_new_do_write,Unknown,11,4,40.62,P-code行數差異顯著; 低相似度
475,strrchr,Unknown,5,2,42.11,P-code行數差異顯著; 低相似度
506,tdestroy_recurse,Unknown,19,638,2.58,P-code行數差異顯著; 低相似度
958,__sync_nand_and_fetch_4,Unknown,12,22,3.83,P-code行數差異顯著; 低相似度
388,__underflow,Unknown,190,235,14.62,P-code行數差異顯著; 低相似度
441,_IO_str_count,Unknown,16,39,28.19,P-code行數差異顯著; 低相似度
833,__mpn_impn_sqr_n,Unknown,162,69,8.71,P-code行數差異顯著; 低相似度
857,__getclktck,Unknown,12,4,35.57,P-code行數差異顯著; 低相似度
881,__dl_find_object,Unknown,1033,648,8.19,P-code行數差異顯著; 低相似度
766,___pthread_rwlock_wrlock,Unknown,389,52,7.09,P-code行數差異顯著; 低相似度
373,_IO_new_file_write,Unknown,63,23,11.30,P-code行數差異顯著; 低相似度
607,__gconv_transform_utf8_internal,Unknown,2997,93,1.12,P-code行數差異顯著; 低相似度
897,__dlmopen,Unknown,18,59,10.66,P-code行數差異顯著; 低相似度
33,attack_udp_plain,Unknown,253,1,0.37,P-code行數差異顯著; 低相似度
440,_IO_str_underflow,Unknown,42,203,8.31,P-code行數差異顯著; 低相似度
774,__strdup,Unknown,9,106,8.47,P-code行數差異顯著; 低相似度
185,__libc_mallopt,Unknown,157,44,9.30,P-code行數差異顯著; 低相似度
98,__sigprocmask,Unknown,21,13,27.81,P-code行數差異顯著; 低相似度
53,rand_alphastr,Unknown,121,304,7.09,P-code行數差異顯著; 低相似度
866,add_to_global_resize,Unknown,158,200,19.71,P-code行數差異顯著; 低相似度
11,__do_global_dtors_aux,Unknown,25,2,11.28,P-code行數差異顯著; 低相似度
994,_Unwind_GetCFA,Unknown,4,35,4.82,P-code行數差異顯著; 低相似度
848,_IO_getline,Unknown,2,15,1.69,P-code行數差異顯著; 低相似度
377,_IO_file_xsgetn_maybe_mmap,Unknown,26,572,2.21,P-code行數差異顯著; 低相似度
928,__aeabi_cdcmpeq,Unknown,2,2053,0.06,P-code行數差異顯著; 低相似度
918,_dl_lookup_direct,Unknown,88,463,15.59,P-code行數差異顯著; 低相似度
279,_dl_debug_initialize,Unknown,134,40,9.45,P-code行數差異顯著; 低相似度
491,__sched_cpucount,Unknown,29,41,30.66,P-code行數差異顯著; 低相似度
89,__libc_setup_tls,Unknown,509,15,2.62,P-code行數差異顯著; 低相似度
188,memcpy,Unknown,603,679,6.11,低相似度
291,_dl_init_static_tls,Unknown,164,38,8.31,P-code行數差異顯著; 低相似度
930,__aeabi_dcmplt,Unknown,2,35,4.59,P-code行數差異顯著; 低相似度
228,__close_nocancel,Unknown,21,78,19.13,P-code行數差異顯著; 低相似度
567,_dl_relocate_object,Unknown,7353,7,0.09,P-code行數差異顯著; 低相似度
