file_name,CPU,label,Avg_ARITHMETIC,Avg_BITFIELD,Avg_BOOLEAN,Avg_BRANCHING,Avg_CFG_EDGES,Avg_CFG_EDGE_TO_NODE_RATIO,Avg_CFG_NODES,Avg_DATA_MOVING,Avg_EXTENSION,Avg_FLOATING_POINT,Avg_FLOATING_POINT_COMPARE,Avg_FLOATING_POINT_CONVERSION,Avg_FUNCTION_IN_DEGREE,Avg_FUNCTION_OUT_DEGREE,Avg_INTEGER_COMPARISON,Avg_LOGICAL,Avg_MANAGED,Avg_MISC,Avg_TOTAL_OPS,Avg_UNRECOGNIZED_OPS,Total_ARITHMETIC,Total_BITFIELD,Total_BOOLEAN,Total_BRANCHING,Total_CFG_EDGES,Total_CFG_EDGE_TO_NODE_RATIO,Total_CFG_NODES,Total_DATA_MOVING,Total_EXTENSION,Total_FLOATING_POINT,Total_FLOATING_POINT_COMPARE,Total_FLOATING_POINT_CONVERSION,Total_FUNCTION_IN_DEGREE,Total_FUNCTION_OUT_DEGREE,Total_INTEGER_COMPARISON,Total_LOGICAL,Total_MANAGED,Total_MISC,Total_TOTAL_OPS,Total_UNRECOGNIZED_OPS,Total_functions
75a08d7c7e4f4af9f08fd5ebc2ebe4e731f9af47739589154271d60bf5402f66,MIPS R3000,Benignware,1.3225806451612903,0,0,3.3225806451612905,2.7419354838709675,0.40336234852363884,2.4838709677419355,3.032258064516129,2.5483870967741935,0,0,0,0.967741935483871,0.967741935483871,0.5161290322580645,0.1935483870967742,0,0,10.935483870967742,0,41,0,0,103,85,12.504232804232805,77,94,79,0,0,0,30,30,16,6,0,0,339,0,31
c9dcc8351a1fb797da113d992eeedc9b51cdc8fb6e958903a6cee55b85bb44e6,ARM,Benignware,0.46808510638297873,0,0,2.5319148936170213,1.297872340425532,0.1441742654508612,1.851063829787234,3.723404255319149,0.6170212765957447,0,0,0,0.9148936170212766,0.9148936170212766,0.3404255319148936,0,0,0,7.680851063829787,0,22,0,0,119,61,6.776190476190476,87,175,29,0,0,0,43,43,16,0,0,0,361,0,47
9a4a35e5996bb45b1a14c48d7f2f27625d02dab52828177daaf03a7832c63b20,MIPS R3000,Benignware,3.903225806451613,0,0,2.6129032258064515,2.774193548387097,0.2967229902713774,2.903225806451613,4.451612903225806,2.225806451612903,0,0,0,0.5806451612903226,0.5806451612903226,0.7419354838709677,2.129032258064516,0,0,16.06451612903226,0,121,0,0,81,86,9.198412698412698,90,138,69,0,0,0,18,18,23,66,0,0,498,0,31
b0dabf21fd035048d2b26a8ae5931da7adeed6a9a86c36308cc648e71691d63b,Advanced Micro Devices X86-64,Benignware,9.512330946698489,0,0.07159904534606205,15.050119331742243,17.634049323786794,0.8078310705913676,11.879872712808274,53.1527446300716,15.98170246618934,0.028639618138424822,0,0.03898170246618934,3.450278440731901,3.450278440731901,4.389817024661894,0.5831344470962609,0,0,98.8090692124105,0,11957,0,90,18918,22166,1015.443655733349,14933,66813,20089,36,0,49,4337,4337,5518,733,0,0,124203,0,1257
75d9f92f29c1be84200a8796b3e81fc24a82e1d1318f4f37b2fd4e90bf33674c,ARM,Benignware,7.050420168067227,0,1.6890756302521008,12.218487394957982,14.126050420168067,0.6536114250662055,9.714285714285714,58.54621848739496,25.067226890756302,0,0,0,2.1596638655462184,2.1596638655462184,5.361344537815126,6.008403361344538,0,0,115.94117647058823,0,839,0,201,1454,1681,77.77975958287846,1156,6967,2983,0,0,0,257,257,638,715,0,0,13797,0,119
ada180b655e93b5b264a572f1c0bd61574480585bf8dec14424416431a423541,MIPS R3000,Benignware,53.73972602739726,0,0.02054794520547945,61.92465753424658,115.87157534246575,1.5444108017910343,60.352739726027394,73.89554794520548,61.727739726027394,0,0,0,3.1506849315068495,3.1506849315068495,2.8732876712328768,0.7243150684931506,0,0,254.90582191780823,0,31384,0,12,36164,67669,901.935908245964,35246,43155,36049,0,0,0,1840,1840,1678,423,0,0,148865,0,584
9a26e9cc2325ee5e76d4930aadea3fa299146ae3c2af0bb98e7550a53b906de2,MIPS R3000,Benignware,17.369565217391305,0,0,20.47826086956522,35.369565217391305,1.663583291920123,18.91304347826087,49.19565217391305,18.717391304347824,0,0,0,1.108695652173913,1.108695652173913,0.5869565217391305,0,0,0,106.34782608695652,0,799,0,0,942,1627,76.52483142832565,870,2263,861,0,0,0,51,51,27,0,0,0,4892,0,46
9a4aa147cb8425ff657e86dd1c0ff10d40e0abf7aa34176c4dc54e2ffb3fc3c8,ARM,Benignware,5.891156462585034,0,0.2925170068027211,6.170068027210885,8.108843537414966,0.4993226247516604,6.136054421768708,18.877551020408163,7.394557823129252,0,0,0,1.5238095238095237,1.5238095238095237,1.7551020408163265,0.9523809523809523,0,0,41.333333333333336,0,866,0,43,907,1192,73.40042583849407,902,2775,1087,0,0,0,224,224,258,140,0,0,6076,0,147
62b177f3ecc230a9f0ffdd97c8c468f364618e748820edb904f73484f3ab34b2,ARM,Benignware,2.2045454545454546,0,0.022727272727272728,6.136363636363637,6,0.38476280663780665,5.181818181818182,9.636363636363637,4.454545454545454,0,0,0,1.0681818181818181,1.0681818181818181,1.6363636363636365,0.7954545454545454,0,0,24.886363636363637,0,97,0,1,270,264,16.92956349206349,228,424,196,0,0,0,47,47,72,35,0,0,1095,0,44
9a85ea9944a71f810d3a6dda1ece49cd83b2dbd2bdeb5d8e25a759d54153aa5c,MIPS R3000,Benignware,11.270833333333334,0,0,19.104166666666668,30.583333333333332,1.6111594693460765,16.708333333333332,13.666666666666666,14.354166666666666,0,0,0,1.1458333333333333,1.1458333333333333,1.2083333333333333,0.08333333333333333,0,0,59.6875,0,541,0,0,917,1468,77.33565452861167,802,656,689,0,0,0,55,55,58,4,0,0,2865,0,48
