file_name,CPU,label,Avg_ARITHMETIC,Avg_BITFIELD,Avg_BOOLEAN,Avg_BRANCHING,Avg_CFG_EDGES,Avg_CFG_EDGE_TO_NODE_RATIO,Avg_CFG_NODES,Avg_DATA_MOVING,Avg_EXTENSION,Avg_FLOATING_POINT,Avg_FLOATING_POINT_COMPARE,Avg_FLOATING_POINT_CONVERSION,Avg_FUNCTION_IN_DEGREE,Avg_FUNCTION_OUT_DEGREE,Avg_INTEGER_COMPARISON,Avg_LOGICAL,Avg_MANAGED,Avg_MISC,Avg_TOTAL_OPS,Avg_UNRECOGNIZED_OPS,Total_ARITHMETIC,Total_BITFIELD,Total_BOOLEAN,Total_BRANCHING,Total_CFG_EDGES,Total_CFG_EDGE_TO_NODE_RATIO,Total_CFG_NODES,Total_DATA_MOVING,Total_EXTENSION,Total_FLOATING_POINT,Total_FLOATING_POINT_COMPARE,Total_FLOATING_POINT_CONVERSION,Total_FUNCTION_IN_DEGREE,Total_FUNCTION_OUT_DEGREE,Total_INTEGER_COMPARISON,Total_LOGICAL,Total_MANAGED,Total_MISC,Total_TOTAL_OPS,Total_UNRECOGNIZED_OPS,Total_functions
897dfc5bae9b68bd1a3078e912f8347c5adb7c55bc3dfc5cc152c72b275570ef,Advanced Micro Devices X86-64,benign,3.5,0,0,6.5,7.8,0.5353333333333333,6.5,20.4,6.1,0,0,0,0.4,2.3,2.4,0.2,0,0,39.1,0,35,0,0,65,78,5.3533333333333335,65,204,61,0,0,0,4,23,24,2,0,0,391,0,10
89a5c3493c7e75b246738699b8f515e19d51fd7c10dfe7de2ce37534c06e790e,Advanced Micro Devices X86-64,benign,13.6,0,0.2,15.4,23.1,0.4310492989597467,16.8,26.2,29.3,0,0,0,0.5,0.8,7.8,2.4,0,0,94.9,0,136,0,2,154,231,4.310492989597467,168,262,293,0,0,0,5,8,78,24,0,0,949,0,10
894aeee7c545f55fc71c1b2bc9fa8b840393827ff50e7b8b2d39a4617417be40,Advanced Micro Devices X86-64,benign,13.6,0,0.2,15.4,23.1,0.4310492989597467,16.8,26.2,29.3,0,0,0,0.5,0.8,7.8,2.4,0,0,94.9,0,136,0,2,154,231,4.310492989597467,168,262,293,0,0,0,5,8,78,24,0,0,949,0,10
89348c95a4098a73c721e417731ccbb21d918a679652cf4600eb98d10a975639,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
8936159beb779d9b8cac32880e7a65f583a308c0ad96d71a0024ea92558a9183,Advanced Micro Devices X86-64,benign,13.6,0,0.2,15.4,23.1,0.4310492989597467,16.8,26.2,29.3,0,0,0,0.5,0.8,7.8,2.4,0,0,94.9,0,136,0,2,154,231,4.310492989597467,168,262,293,0,0,0,5,8,78,24,0,0,949,0,10
89a6ca113f273dcd673706eba1c85505d95ef5b66830f24efca14089bb56b7d3,Advanced Micro Devices X86-64,benign,13,0,0,15.6,24,0.5359421280473913,17,25.9,29.6,0,0,0,0.5,0.8,7.8,2.5,0,0,94.4,0,130,0,0,156,240,5.359421280473912,170,259,296,0,0,0,5,8,78,25,0,0,944,0,10
89fb18754e7b80c6485646efbe86d1089a3e495938c89515325224014420a7eb,Advanced Micro Devices X86-64,benign,13.7,0,0,16,24.7,0.3682462927143778,17.5,28,32.6,0,0,0,0.3,0.7,8.4,2.4,0,0,101.1,0,137,0,0,160,247,3.6824629271437783,175,280,326,0,0,0,3,7,84,24,0,0,1011,0,10
891abae752a131a6c6b336f2b7f420458e474e555164080b6c0a61a58bc4d5fa,ARM,benign,1,0,0,3,3,1.0,3,1,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,3,3,1.0,3,1,1,0,0,0,0,0,1,0,0,0,7,0,1
89b8a91a2a5bb44b9a12783eb6ca4d17d044183380a0553eaa88823e17df5430,ARM,benign,2,0,0,3,3,1.0,3,0,1,0,0,0,0,0,1,0,0,0,7,0,2,0,0,3,3,1.0,3,0,1,0,0,0,0,0,1,0,0,0,7,0,1
895366b9d2e7eff4c1d648cc7484455f07ecdb96c785f7deefb3323a43bc7351,ARM,benign,4.75,0,0.25,4.25,3.75,0.4916666666666667,4.25,4.5,4,0,0,0,0,0,2.25,0.75,0,0,20.75,0,19,0,1,17,15,1.9666666666666668,17,18,16,0,0,0,0,0,9,3,0,0,83,0,4
